id,email,currency,amount
482,Yoshik.Micki.16828@optiopay.com,EUR,44
483,Ladonna.Cristi.155771@optiopay.com,EUR,684
484,Yoshik.Cecilia.764@optiopay.com,USD,2137
485,Lise.Sebastian.114539@optiopay.com,USD,947
486,Ara.Lise.149134@optiopay.com,EUR,-656
487,Sebastian.Cecilia.9244@optiopay.com,EUR,1623
488,Brendan.Donnell.186440@optiopay.com,EUR,-560
489,Ladonna.Micki.111817@optiopay.com,EUR,-652
490,Catalina.Sebastian.625@optiopay.com,EUR,450
491,Giuseppina.Yoshik.13046@optiopay.com,USD,-1173
492,Catalina.Stephan.116131@optiopay.com,USD,714
493,Sacha.Quinton.107824@optiopay.com,EUR,2481
494,Emelina.Giuseppina.137580@optiopay.com,EUR,1432
495,Micki.Wilton.90486@optiopay.com,USD,-1912
496,Catalina.Catalina.171817@optiopay.com,EUR,2681
497,Emelina.Brendan.36606@optiopay.com,USD,384
498,Ladonna.Stephan.129033@optiopay.com,USD,2017
499,Wilton.Stephan.48567@optiopay.com,USD,1170
500,Sacha.Giuseppina.84928@optiopay.com,USD,640
501,Sacha.Yoshik.123435@optiopay.com,USD,-1842
502,Wilton.Ladonna.158346@optiopay.com,EUR,1464
503,Giselle.Stephan.37672@optiopay.com,USD,1404
504,Giuseppina.Micki.6561@optiopay.com,USD,-1137
505,Elizbeth.Lise.172487@optiopay.com,USD,-889
506,Giuseppina.Micki.6561@optiopay.com,USD,1528
507,Roxann.Brendan.188596@optiopay.com,EUR,-1137
508,Yoshik.Micki.168981@optiopay.com,EUR,1083
509,Elizbeth.Roxann.2125@optiopay.com,USD,563
510,Giuseppina.Donnell.79689@optiopay.com,EUR,-1442
511,Giselle.Cecilia.76339@optiopay.com,USD,2830
512,Brendan.Lise.128544@optiopay.com,EUR,1613
513,Elizbeth.Sebastian.22432@optiopay.com,USD,322
514,Ara.Quinton.139659@optiopay.com,EUR,-1765
515,Roxann.Brendan.188596@optiopay.com,USD,315
516,Yoshik.Cecilia.764@optiopay.com,EUR,1488
517,Emelina.Ladonna.134132@optiopay.com,USD,2865
518,Giselle.Brendan.154392@optiopay.com,USD,-368
519,Cecilia.Roxann.44731@optiopay.com,USD,-376
520,Wilton.Lise.68892@optiopay.com,EUR,-1395
521,Sebastian.Giuseppina.79850@optiopay.com,EUR,-1283
522,Lise.Brendan.51109@optiopay.com,USD,1170
523,Cecilia.Cristi.10597@optiopay.com,EUR,2283
524,Yoshik.Elizbeth.61884@optiopay.com,USD,-1024
525,Catalina.Giselle.1@optiopay.com,USD,1883
526,Cecilia.Yoshik.145595@optiopay.com,EUR,-1201
527,Sebastian.Stephan.107116@optiopay.com,EUR,-54
528,Ladonna.Elizbeth.42349@optiopay.com,USD,2544
529,Roxann.Brendan.188596@optiopay.com,USD,1580
530,Sacha.Cecilia.69988@optiopay.com,USD,2664
531,Donnell.Roxann.122678@optiopay.com,EUR,-102
532,Stephan.Yoshik.129814@optiopay.com,USD,2214
533,Giselle.Roxann.83521@optiopay.com,EUR,598
534,Emelina.Elizbeth.63@optiopay.com,USD,2085
535,Quinton.Micki.45979@optiopay.com,EUR,515
536,Yoshik.Sacha.95733@optiopay.com,EUR,299
537,Sebastian.Quinton.159181@optiopay.com,EUR,2822
538,Stephan.Yoshik.129814@optiopay.com,USD,1266
539,Roxann.Emelina.144162@optiopay.com,EUR,1533
540,Emelina.Giselle.112159@optiopay.com,USD,-766
541,Quinton.Sacha.52945@optiopay.com,EUR,154
542,Yoshik.Giselle.42943@optiopay.com,USD,1741
543,Emelina.Sacha.78766@optiopay.com,EUR,-1675
544,Donnell.Ara.256@optiopay.com,USD,1723
545,Quinton.Donnell.41303@optiopay.com,USD,-1568
546,Micki.Brendan.43257@optiopay.com,EUR,-33
547,Giselle.Elizbeth.188506@optiopay.com,USD,-1652
548,Ladonna.Brendan.127227@optiopay.com,EUR,-471
549,Cristi.Micki.41577@optiopay.com,USD,2331
550,Catalina.Catalina.114823@optiopay.com,EUR,-110
551,Giuseppina.Quinton.183029@optiopay.com,EUR,2937
552,Sacha.Cecilia.69988@optiopay.com,USD,921
553,Giselle.Roxann.83521@optiopay.com,EUR,1960
554,Wilton.Cecilia.27953@optiopay.com,EUR,2394
555,Elizbeth.Roxann.2125@optiopay.com,EUR,116
556,Quinton.Elizbeth.77858@optiopay.com,USD,1574
557,Donnell.Giuseppina.165285@optiopay.com,EUR,479
558,Quinton.Giuseppina.59370@optiopay.com,USD,1036
559,Emelina.Elizbeth.63@optiopay.com,USD,2555
560,Lise.Sacha.19153@optiopay.com,EUR,2252
561,Elizbeth.Lise.35744@optiopay.com,USD,1114
562,Catalina.Quinton.188967@optiopay.com,EUR,2925
563,Ladonna.Quinton.31001@optiopay.com,EUR,-349
564,Yoshik.Cecilia.764@optiopay.com,EUR,2712
565,Catalina.Quinton.188967@optiopay.com,USD,1699
566,Brendan.Yoshik.138604@optiopay.com,USD,2995
567,Yoshik.Micki.168981@optiopay.com,EUR,1348
568,Cecilia.Micki.26621@optiopay.com,EUR,-1114
569,Yoshik.Ladonna.2868@optiopay.com,USD,1765
570,Emelina.Lise.95935@optiopay.com,USD,1220
571,Giselle.Brendan.154392@optiopay.com,EUR,2387
572,Elizbeth.Cecilia.109425@optiopay.com,EUR,413
573,Cristi.Wilton.58580@optiopay.com,USD,851
574,Elizbeth.Roxann.2125@optiopay.com,EUR,-1903
575,Cristi.Micki.41577@optiopay.com,EUR,-1489
576,Yoshik.Cecilia.764@optiopay.com,USD,1627
577,Ladonna.Sacha.51793@optiopay.com,EUR,-542
578,Stephan.Stephan.36155@optiopay.com,EUR,1693
579,Ara.Elizbeth.175800@optiopay.com,EUR,1932
580,Roxann.Emelina.128371@optiopay.com,USD,-1511
581,Catalina.Donnell.113466@optiopay.com,EUR,2355
582,Giselle.Stephan.37672@optiopay.com,USD,188
583,Giuseppina.Ara.125566@optiopay.com,USD,-1363
584,Yoshik.Ladonna.126124@optiopay.com,EUR,-1106
585,Catalina.Catalina.171817@optiopay.com,EUR,-1577
586,Cristi.Elizbeth.46818@optiopay.com,USD,2257
587,Giuseppina.Sacha.4526@optiopay.com,EUR,266
588,Elizbeth.Emelina.143930@optiopay.com,USD,-1943
589,Ladonna.Giselle.66321@optiopay.com,USD,-1216
590,Stephan.Stephan.142394@optiopay.com,USD,2799
591,Catalina.Sebastian.625@optiopay.com,EUR,1789
592,Catalina.Yoshik.186231@optiopay.com,EUR,-1906
593,Quinton.Lise.137811@optiopay.com,EUR,1382
594,Catalina.Quinton.188967@optiopay.com,USD,1187
595,Sebastian.Lise.68130@optiopay.com,EUR,-843
596,Yoshik.Giuseppina.157405@optiopay.com,EUR,650
597,Elizbeth.Cecilia.109425@optiopay.com,USD,-1565
598,Quinton.Ara.152323@optiopay.com,EUR,-427
599,Catalina.Lise.28561@optiopay.com,EUR,2094
600,Wilton.Wilton.100781@optiopay.com,USD,-255
601,Elizbeth.Lise.35744@optiopay.com,EUR,2828
602,Catalina.Lise.65536@optiopay.com,USD,-1307
603,Quinton.Giuseppina.59370@optiopay.com,USD,2141
604,Ladonna.Giuseppina.100711@optiopay.com,EUR,2219
605,Giuseppina.Donnell.79689@optiopay.com,EUR,2349
606,Emelina.Roxann.90537@optiopay.com,USD,-1779
607,Ladonna.Quinton.31001@optiopay.com,USD,2541
608,Wilton.Ladonna.158346@optiopay.com,EUR,-1086
609,Micki.Wilton.148478@optiopay.com,USD,1097
610,Emelina.Brendan.89457@optiopay.com,EUR,2131
611,Catalina.Lise.65536@optiopay.com,EUR,972
612,Catalina.Stephan.116131@optiopay.com,USD,-650
613,Sacha.Emelina.163144@optiopay.com,USD,-155
614,Ladonna.Stephan.52712@optiopay.com,USD,2141
615,Lise.Roxann.27103@optiopay.com,EUR,-91
616,Ladonna.Stephan.52712@optiopay.com,USD,-1410
617,Quinton.Cecilia.111142@optiopay.com,USD,-645
618,Quinton.Sacha.52945@optiopay.com,USD,2708
619,Lise.Catalina.142252@optiopay.com,EUR,-820
620,Cristi.Yoshik.159298@optiopay.com,USD,1641
621,Ladonna.Yoshik.183604@optiopay.com,EUR,332
622,Micki.Sebastian.8034@optiopay.com,USD,2897
623,Sebastian.Giuseppina.79850@optiopay.com,USD,2063
624,Yoshik.Quinton.19912@optiopay.com,EUR,1782
625,Emelina.Giuseppina.137580@optiopay.com,USD,1800
626,Wilton.Catalina.150768@optiopay.com,EUR,97
627,Ara.Elizbeth.58254@optiopay.com,USD,-1644
628,Emelina.Brendan.89457@optiopay.com,EUR,5
629,Ladonna.Yoshik.183604@optiopay.com,EUR,2368
630,Donnell.Ara.256@optiopay.com,EUR,-224
631,Emelina.Ladonna.134132@optiopay.com,USD,-856
632,Ladonna.Donnell.94332@optiopay.com,EUR,1278
633,Micki.Brendan.43257@optiopay.com,USD,1871
634,Lise.Catalina.142252@optiopay.com,EUR,-135
635,Cristi.Elizbeth.46818@optiopay.com,USD,924
636,Emelina.Giuseppina.137580@optiopay.com,EUR,1165
637,Ara.Elizbeth.175800@optiopay.com,USD,-794
638,Sacha.Donnell.173831@optiopay.com,USD,2096
639,Elizbeth.Stephan.184006@optiopay.com,EUR,823
640,Donnell.Ara.256@optiopay.com,USD,-1221
641,Giselle.Brendan.154392@optiopay.com,USD,967
642,Brendan.Sebastian.1296@optiopay.com,EUR,-403
643,Ladonna.Catalina.119886@optiopay.com,EUR,-1613
644,Emelina.Giuseppina.182069@optiopay.com,USD,2224
645,Yoshik.Quinton.19912@optiopay.com,USD,-129
646,Donnell.Ara.256@optiopay.com,EUR,-903
647,Brendan.Giuseppina.167293@optiopay.com,USD,1193
648,Elizbeth.Stephan.188777@optiopay.com,EUR,2398
649,Roxann.Giuseppina.84626@optiopay.com,USD,-819
650,Elizbeth.Lise.172487@optiopay.com,EUR,2498
651,Giselle.Ara.167636@optiopay.com,EUR,2747
652,Brendan.Donnell.186440@optiopay.com,USD,-1432
653,Sebastian.Quinton.159181@optiopay.com,EUR,-1461
654,Ladonna.Quinton.31001@optiopay.com,EUR,2152
655,Giuseppina.Lise.124991@optiopay.com,USD,65
656,Wilton.Giuseppina.70452@optiopay.com,EUR,-414
657,Cecilia.Sacha.78031@optiopay.com,EUR,-628
658,Emelina.Wilton.11507@optiopay.com,EUR,-728
659,Emelina.Giuseppina.182069@optiopay.com,EUR,1930
660,Brendan.Donnell.186440@optiopay.com,USD,2511
661,Wilton.Ladonna.158346@optiopay.com,USD,2745
662,Ladonna.Brendan.127227@optiopay.com,EUR,-1344
663,Giselle.Sacha.18836@optiopay.com,USD,-502
664,Stephan.Yoshik.129814@optiopay.com,EUR,1693
665,Sebastian.Giselle.57867@optiopay.com,EUR,-242
666,Sacha.Micki.16@optiopay.com,USD,2518
667,Donnell.Ara.256@optiopay.com,EUR,1647
668,Yoshik.Elizbeth.61884@optiopay.com,EUR,2395
669,Ara.Giuseppina.104429@optiopay.com,USD,-533
670,Yoshik.Cristi.176286@optiopay.com,EUR,-1100
671,Quinton.Roxann.118426@optiopay.com,EUR,1
672,Brendan.Quinton.31884@optiopay.com,EUR,-1700
673,Quinton.Elizbeth.51764@optiopay.com,USD,-1077
674,Catalina.Yoshik.186231@optiopay.com,USD,548
675,Donnell.Roxann.122678@optiopay.com,EUR,-1275
676,Wilton.Catalina.135093@optiopay.com,EUR,1832
677,Ladonna.Wilton.168130@optiopay.com,USD,420
678,Ara.Ara.175433@optiopay.com,USD,-191
679,Roxann.Quinton.172013@optiopay.com,USD,-908
680,Wilton.Stephan.48567@optiopay.com,USD,342
681,Wilton.Cecilia.27953@optiopay.com,USD,1903
682,Sacha.Quinton.96024@optiopay.com,USD,-1933
683,Emelina.Donnell.173712@optiopay.com,EUR,388
684,Ladonna.Sacha.51793@optiopay.com,EUR,-266
685,Ladonna.Micki.111817@optiopay.com,EUR,1639
686,Lise.Catalina.142252@optiopay.com,EUR,1260
687,Elizbeth.Lise.83041@optiopay.com,EUR,2551
688,Giuseppina.Cecilia.69693@optiopay.com,EUR,902
689,Lise.Roxann.27103@optiopay.com,EUR,1894
690,Stephan.Cecilia.23646@optiopay.com,EUR,348
691,Stephan.Brendan.44697@optiopay.com,EUR,-862
692,Brendan.Sacha.140706@optiopay.com,EUR,2764
693,Ara.Quinton.139659@optiopay.com,EUR,-192
694,Ara.Giselle.16019@optiopay.com,USD,432
695,Ladonna.Donnell.154477@optiopay.com,EUR,-644
696,Elizbeth.Roxann.2125@optiopay.com,EUR,2805
697,Donnell.Quinton.35091@optiopay.com,USD,2875
698,Sebastian.Emelina.155022@optiopay.com,USD,-863
699,Lise.Wilton.146475@optiopay.com,EUR,884
700,Wilton.Cecilia.27953@optiopay.com,EUR,2848
701,Stephan.Emelina.114794@optiopay.com,EUR,-856
702,Sacha.Stephan.74739@optiopay.com,EUR,-535
703,Ladonna.Giuseppina.100711@optiopay.com,EUR,2400
704,Sacha.Emelina.163144@optiopay.com,EUR,1304
705,Roxann.Micki.5228@optiopay.com,USD,1375
706,Catalina.Sebastian.625@optiopay.com,USD,757
707,Roxann.Emelina.179437@optiopay.com,EUR,-1312
708,Wilton.Emelina.166741@optiopay.com,USD,-280
709,Lise.Catalina.142252@optiopay.com,USD,-1628
710,Ara.Giselle.16019@optiopay.com,USD,2688
711,Brendan.Micki.6025@optiopay.com,USD,1518
712,Lise.Micki.102298@optiopay.com,EUR,185
713,Yoshik.Cecilia.175411@optiopay.com,USD,196
714,Wilton.Lise.68892@optiopay.com,USD,2622
715,Yoshik.Stephan.160000@optiopay.com,EUR,-127
716,Elizbeth.Catalina.130673@optiopay.com,EUR,-1328
717,Sebastian.Wilton.7687@optiopay.com,EUR,-306
718,Ladonna.Donnell.94332@optiopay.com,USD,-759
719,Quinton.Cecilia.111142@optiopay.com,EUR,-522
720,Stephan.Cecilia.23646@optiopay.com,USD,-867
721,Catalina.Wilton.140038@optiopay.com,USD,2397
722,Roxann.Roxann.180293@optiopay.com,EUR,-142
723,Cristi.Wilton.173240@optiopay.com,EUR,-71
724,Lise.Lise.118411@optiopay.com,EUR,-461
725,Yoshik.Cecilia.764@optiopay.com,EUR,-862
726,Emelina.Giselle.112159@optiopay.com,EUR,-258
727,Lise.Giselle.118562@optiopay.com,USD,-451
728,Stephan.Stephan.36155@optiopay.com,EUR,1412
729,Roxann.Giuseppina.84626@optiopay.com,EUR,2408
730,Cristi.Donnell.32825@optiopay.com,EUR,177
731,Brendan.Giuseppina.81@optiopay.com,EUR,-1578
732,Roxann.Emelina.128371@optiopay.com,EUR,-447
733,Giuseppina.Sacha.189351@optiopay.com,EUR,-77
734,Yoshik.Quinton.19912@optiopay.com,EUR,-105
735,Emelina.Sacha.78766@optiopay.com,EUR,963
736,Micki.Sebastian.69719@optiopay.com,USD,-45
737,Roxann.Brendan.188596@optiopay.com,EUR,1403
738,Ara.Ara.175433@optiopay.com,USD,325
739,Giuseppina.Sacha.189351@optiopay.com,EUR,132
740,Elizbeth.Donnell.14030@optiopay.com,EUR,1112
741,Yoshik.Micki.168981@optiopay.com,USD,223
742,Stephan.Cristi.108374@optiopay.com,EUR,-1559
743,Ladonna.Catalina.119886@optiopay.com,USD,1357
744,Cristi.Micki.41577@optiopay.com,USD,527
745,Emelina.Wilton.11507@optiopay.com,USD,-577
746,Yoshik.Cecilia.764@optiopay.com,EUR,1915
747,Catalina.Wilton.140038@optiopay.com,USD,2132
748,Catalina.Wilton.146037@optiopay.com,EUR,1001
749,Roxann.Brendan.188596@optiopay.com,EUR,-1583
750,Yoshik.Ara.67102@optiopay.com,USD,1981
751,Ladonna.Giselle.66321@optiopay.com,USD,983
752,Lise.Sacha.19153@optiopay.com,USD,1112
753,Quinton.Ladonna.123465@optiopay.com,USD,1340
754,Lise.Wilton.58344@optiopay.com,USD,2876
755,Brendan.Stephan.124650@optiopay.com,EUR,2582
756,Cristi.Elizbeth.57040@optiopay.com,EUR,1443
757,Cristi.Sacha.38416@optiopay.com,USD,-160
758,Brendan.Sebastian.1296@optiopay.com,USD,840
759,Stephan.Ara.72241@optiopay.com,USD,2484
760,Cristi.Quinton.101145@optiopay.com,USD,-1502
761,Micki.Brendan.43257@optiopay.com,USD,733
762,Ladonna.Wilton.168130@optiopay.com,USD,2331
763,Ladonna.Yoshik.183604@optiopay.com,EUR,281
764,Giuseppina.Sacha.4526@optiopay.com,EUR,116
765,Cecilia.Roxann.122040@optiopay.com,EUR,1758
766,Yoshik.Giuseppina.89189@optiopay.com,USD,-1831
767,Cecilia.Cecilia.170058@optiopay.com,USD,66
768,Ladonna.Elizbeth.9423@optiopay.com,EUR,-546
769,Cecilia.Roxann.132515@optiopay.com,USD,2483
770,Yoshik.Stephan.160000@optiopay.com,USD,-692
771,Stephan.Cristi.108374@optiopay.com,USD,2954
772,Sebastian.Cristi.137130@optiopay.com,EUR,-1034
773,Emelina.Brendan.89457@optiopay.com,USD,-731
774,Stephan.Sebastian.142217@optiopay.com,USD,2458
775,Ara.Roxann.161114@optiopay.com,EUR,-246
776,Cecilia.Yoshik.145595@optiopay.com,EUR,2974
777,Ladonna.Giselle.66321@optiopay.com,EUR,1261
778,Cristi.Micki.41577@optiopay.com,USD,1446
779,Ladonna.Stephan.52712@optiopay.com,USD,756
780,Roxann.Stephan.181434@optiopay.com,USD,1346
781,Giuseppina.Donnell.79689@optiopay.com,USD,-329
782,Stephan.Ara.72241@optiopay.com,USD,1282
783,Sebastian.Cristi.137130@optiopay.com,USD,-1700
784,Elizbeth.Stephan.184006@optiopay.com,EUR,848
785,Stephan.Cecilia.23646@optiopay.com,USD,961
786,Quinton.Micki.45979@optiopay.com,EUR,2271
787,Elizbeth.Sebastian.22432@optiopay.com,EUR,2006
788,Donnell.Giuseppina.165285@optiopay.com,USD,-337
789,Ara.Elizbeth.175800@optiopay.com,EUR,-197
790,Lise.Micki.102298@optiopay.com,EUR,475
791,Cristi.Giselle.175553@optiopay.com,USD,2729
792,Ladonna.Catalina.119886@optiopay.com,EUR,201
793,Lise.Sebastian.114539@optiopay.com,EUR,2590
794,Lise.Roxann.83648@optiopay.com,EUR,-1958
795,Catalina.Wilton.146037@optiopay.com,EUR,93
796,Ara.Yoshik.105680@optiopay.com,EUR,219
797,Cecilia.Sacha.78031@optiopay.com,EUR,1069
798,Ara.Giselle.16019@optiopay.com,USD,749
799,Catalina.Yoshik.65564@optiopay.com,EUR,2935
800,Sacha.Cecilia.69988@optiopay.com,USD,2117
801,Cecilia.Roxann.132515@optiopay.com,EUR,1093
802,Ara.Yoshik.105680@optiopay.com,USD,-1491
803,Lise.Lise.118411@optiopay.com,EUR,2349
804,Emelina.Giuseppina.137580@optiopay.com,EUR,-310
805,Stephan.Sacha.187771@optiopay.com,USD,178
806,Brendan.Stephan.124650@optiopay.com,USD,1911
807,Giselle.Ara.167636@optiopay.com,USD,-1093
808,Micki.Wilton.148478@optiopay.com,USD,1044
809,Emelina.Giselle.112159@optiopay.com,USD,184
810,Stephan.Emelina.114794@optiopay.com,USD,696
811,Elizbeth.Lise.83041@optiopay.com,EUR,1861
812,Roxann.Brendan.119133@optiopay.com,EUR,-1957
813,Wilton.Emelina.166741@optiopay.com,USD,1983
814,Sebastian.Wilton.7687@optiopay.com,USD,1600
815,Yoshik.Micki.168981@optiopay.com,EUR,2293
816,Yoshik.Giuseppina.157405@optiopay.com,EUR,-259
817,Yoshik.Stephan.160000@optiopay.com,EUR,2989
818,Wilton.Wilton.100781@optiopay.com,EUR,-466
819,Brendan.Giuseppina.81@optiopay.com,EUR,-1713
820,Elizbeth.Sebastian.22432@optiopay.com,EUR,-211
821,Quinton.Giselle.118955@optiopay.com,EUR,1859
822,Cecilia.Micki.26621@optiopay.com,EUR,1916
823,Sacha.Quinton.107824@optiopay.com,EUR,934
824,Catalina.Yoshik.186231@optiopay.com,EUR,-178
825,Micki.Micki.51051@optiopay.com,EUR,-1085
826,Emelina.Donnell.173712@optiopay.com,USD,-1909
827,Cristi.Sacha.38416@optiopay.com,USD,2973
828,Stephan.Stephan.36155@optiopay.com,EUR,1622
829,Micki.Wilton.90486@optiopay.com,USD,1548
830,Ladonna.Brendan.127227@optiopay.com,USD,2270
831,Brendan.Yoshik.50625@optiopay.com,EUR,2725
832,Lise.Roxann.67258@optiopay.com,USD,2735
833,Wilton.Ladonna.158346@optiopay.com,USD,-1452
834,Wilton.Lise.68892@optiopay.com,USD,1367
835,Emelina.Roxann.90537@optiopay.com,USD,-947
836,Ladonna.Ladonna.114023@optiopay.com,USD,2209
837,Lise.Sebastian.114539@optiopay.com,USD,2118
838,Sebastian.Quinton.159181@optiopay.com,USD,-227
839,Yoshik.Ladonna.2868@optiopay.com,EUR,-1584
840,Yoshik.Ara.67102@optiopay.com,EUR,-1453
841,Giselle.Roxann.83521@optiopay.com,EUR,-270
842,Brendan.Sacha.140706@optiopay.com,USD,2306
843,Brendan.Giuseppina.167293@optiopay.com,USD,1583
844,Brendan.Micki.6025@optiopay.com,EUR,-1952
845,Brendan.Sacha.19564@optiopay.com,USD,2585
846,Sebastian.Quinton.159181@optiopay.com,USD,2096
847,Ladonna.Stephan.129033@optiopay.com,EUR,509
848,Catalina.Giselle.1@optiopay.com,USD,2258
849,Ladonna.Wilton.168130@optiopay.com,USD,2611
850,Sebastian.Stephan.107116@optiopay.com,USD,2107
851,Donnell.Sacha.171935@optiopay.com,USD,-558
852,Roxann.Roxann.180293@optiopay.com,EUR,-61
853,Roxann.Giuseppina.84626@optiopay.com,EUR,1937
854,Sacha.Emelina.92226@optiopay.com,EUR,2572
855,Yoshik.Cecilia.175411@optiopay.com,USD,-1860
856,Ladonna.Micki.111817@optiopay.com,EUR,-1071
857,Sacha.Giuseppina.84928@optiopay.com,EUR,2206
858,Emelina.Roxann.109600@optiopay.com,USD,-1666
859,Giselle.Brendan.154392@optiopay.com,EUR,-1762
860,Giuseppina.Sacha.189351@optiopay.com,USD,-1875
861,Emelina.Lise.95935@optiopay.com,USD,2088
862,Sebastian.Wilton.7687@optiopay.com,EUR,2483
863,Cristi.Elizbeth.46818@optiopay.com,EUR,195
864,Micki.Micki.115623@optiopay.com,EUR,914
865,Lise.Roxann.83648@optiopay.com,USD,1872
866,Donnell.Quinton.35091@optiopay.com,USD,-51
867,Roxann.Brendan.188596@optiopay.com,USD,2347
868,Cristi.Micki.41577@optiopay.com,EUR,-1399
869,Stephan.Stephan.142394@optiopay.com,EUR,-1627
870,Elizbeth.Giselle.82077@optiopay.com,USD,-767
871,Cristi.Cristi.109019@optiopay.com,EUR,-1919
872,Catalina.Wilton.140038@optiopay.com,USD,1406
873,Elizbeth.Catalina.130673@optiopay.com,USD,1855
874,Micki.Wilton.90486@optiopay.com,EUR,1896
875,Ladonna.Sebastian.80432@optiopay.com,EUR,2709
876,Giselle.Ara.167636@optiopay.com,EUR,930
877,Roxann.Brendan.188596@optiopay.com,EUR,1693
878,Cecilia.Cristi.10597@optiopay.com,USD,-1392
879,Giuseppina.Sacha.4526@optiopay.com,EUR,943
880,Wilton.Ladonna.158346@optiopay.com,EUR,-1958
881,Donnell.Ara.159841@optiopay.com,EUR,236
882,Wilton.Ladonna.158346@optiopay.com,EUR,-164
883,Lise.Giuseppina.172711@optiopay.com,EUR,641
884,Stephan.Brendan.44697@optiopay.com,EUR,1451
885,Ara.Roxann.161114@optiopay.com,EUR,623
886,Wilton.Giselle.148615@optiopay.com,EUR,1476
887,Emelina.Giselle.112159@optiopay.com,EUR,-1415
888,Quinton.Lise.137811@optiopay.com,EUR,1771
889,Micki.Roxann.124219@optiopay.com,USD,-1346
890,Emelina.Wilton.11507@optiopay.com,USD,808
891,Lise.Roxann.83648@optiopay.com,USD,2705
892,Ladonna.Brendan.127227@optiopay.com,EUR,297
893,Ladonna.Lise.5027@optiopay.com,EUR,-237
894,Emelina.Elizbeth.63@optiopay.com,EUR,2890
895,Wilton.Micki.182192@optiopay.com,USD,-126
896,Quinton.Catalina.20736@optiopay.com,USD,1483
897,Cecilia.Micki.26621@optiopay.com,EUR,-1968
898,Micki.Wilton.90486@optiopay.com,USD,318
899,Elizbeth.Lise.35744@optiopay.com,USD,1335
900,Brendan.Sebastian.93229@optiopay.com,USD,1866
901,Donnell.Sebastian.93189@optiopay.com,EUR,1383
902,Cristi.Giselle.175553@optiopay.com,EUR,769
903,Roxann.Giselle.28350@optiopay.com,EUR,-1824
904,Brendan.Micki.6025@optiopay.com,EUR,1107
905,Wilton.Ladonna.158346@optiopay.com,EUR,288
906,Ladonna.Quinton.31001@optiopay.com,EUR,-1156
907,Yoshik.Elizbeth.61884@optiopay.com,EUR,61
908,Lise.Roxann.67258@optiopay.com,USD,960
909,Yoshik.Ladonna.2868@optiopay.com,EUR,-798
910,Elizbeth.Giselle.82077@optiopay.com,USD,-1089
911,Ladonna.Sacha.104976@optiopay.com,USD,44
912,Sacha.Quinton.96024@optiopay.com,USD,1546
913,Ara.Wilton.17966@optiopay.com,USD,-643
914,Lise.Roxann.27103@optiopay.com,EUR,807
915,Brendan.Giuseppina.167293@optiopay.com,USD,1589
916,Elizbeth.Roxann.2125@optiopay.com,USD,-1427
917,Roxann.Stephan.181434@optiopay.com,EUR,2842
918,Giuseppina.Donnell.140042@optiopay.com,EUR,782
919,Roxann.Giselle.28350@optiopay.com,EUR,1964
920,Wilton.Lise.68892@optiopay.com,EUR,1121
921,Emelina.Ladonna.134132@optiopay.com,USD,2974
922,Micki.Elizbeth.47569@optiopay.com,EUR,1730
923,Elizbeth.Catalina.130673@optiopay.com,USD,1820
924,Donnell.Sacha.171935@optiopay.com,USD,118
925,Sacha.Emelina.163144@optiopay.com,EUR,-1154
926,Giselle.Roxann.166147@optiopay.com,EUR,-1343
927,Quinton.Catalina.20736@optiopay.com,EUR,3
928,Donnell.Giuseppina.165285@optiopay.com,EUR,-194
929,Emelina.Sacha.78766@optiopay.com,USD,-19
930,Brendan.Donnell.186440@optiopay.com,EUR,2242
